timestamp,open,close,high,low,volume,datetime
1787022360000,90263000.0,90263000.0,90268000.0,90240000.0,0.08322297,2026-08-18 03:06:00
1787022540000,90263000.0,90264000.0,90267000.0,90233000.0,0.0540765,2026-08-18 03:09:00
1787022720000,90265000.0,90233000.0,90265000.0,90233000.0,0.17889999,2026-08-18 03:12:00
1787022900000,90233000.0,90250000.0,90259000.0,90233000.0,0.43369983,2026-08-18 03:15:00
1787023080000,90250000.0,90241000.0,90270000.0,90233000.0,0.20237308,2026-08-18 03:18:00
1787023260000,90241000.0,90242000.0,90268000.0,90230000.0,0.47373557,2026-08-18 03:21:00
1787023440000,90241000.0,90244000.0,90251000.0,90230000.0,0.190184,2026-08-18 03:24:00
1787023620000,90244000.0,90243000.0,90244000.0,90230000.0,0.11524782,2026-08-18 03:27:00
1787023800000,90242000.0,90197000.0,90242000.0,90197000.0,0.33574787,2026-08-18 03:30:00
1787023980000,90199000.0,90210000.0,90210000.0,90180000.0,1.25139716,2026-08-18 03:33:00
1787024160000,90228000.0,90272000.0,90273000.0,90225000.0,1.27775273,2026-08-18 03:36:00
1787024340000,90271000.0,90243000.0,90272000.0,90243000.0,0.19224322,2026-08-18 03:39:00
1787024520000,90250000.0,90272000.0,90272000.0,90250000.0,2.1255031,2026-08-18 03:42:00
1787024700000,90272000.0,90272000.0,90272000.0,90265000.0,0.91582334,2026-08-18 03:45:00
1787024880000,90266000.0,90266000.0,90271000.0,90266000.0,0.20323458,2026-08-18 03:48:00
1787025060000,90266000.0,90269000.0,90272000.0,90266000.0,6.23116527,2026-08-18 03:51:00
1787025240000,90272000.0,90267000.0,90272000.0,90267000.0,0.37846656,2026-08-18 03:54:00
1787025420000,90272000.0,90283000.0,90283000.0,90267000.0,0.49754223,2026-08-18 03:57:00
1787025600000,90283000.0,90190000.0,90302000.0,90190000.0,0.96750384,2026-08-18 04:00:00
1787025780000,90205000.0,90224000.0,90237000.0,90180000.0,0.48812329,2026-08-18 04:03:00
1787025960000,90237000.0,90242000.0,90259000.0,90234000.0,0.10815391,2026-08-18 04:06:00
1787026140000,90259000.0,90237000.0,90260000.0,90235000.0,0.32047165,2026-08-18 04:09:00
1787026320000,90237000.0,90300000.0,90320000.0,90235000.0,0.62207964,2026-08-18 04:12:00
1787026500000,90289000.0,90264000.0,90289000.0,90262000.0,0.60432255,2026-08-18 04:15:00
1787026680000,90262000.0,90260000.0,90264000.0,90232000.0,0.19387996,2026-08-18 04:18:00
1787026860000,90260000.0,90259000.0,90260000.0,90232000.0,0.06773378,2026-08-18 04:21:00
1787027040000,90260000.0,90221000.0,90260000.0,90218000.0,0.37811772,2026-08-18 04:24:00
1787027220000,90260000.0,90259000.0,90260000.0,90218000.0,0.11650528,2026-08-18 04:27:00
1787027400000,90259000.0,90289000.0,90290000.0,90245000.0,4.46447168,2026-08-18 04:30:00
1787027580000,90289000.0,90339000.0,90339000.0,90286000.0,1.39597877,2026-08-18 04:33:00
1787027760000,90339000.0,90344000.0,90361000.0,90339000.0,0.22471028,2026-08-18 04:36:00
1787027940000,90344000.0,90347000.0,90360000.0,90335000.0,0.26060318,2026-08-18 04:39:00
1787028120000,90360000.0,90345000.0,90360000.0,90345000.0,0.014365,2026-08-18 04:42:00
1787028300000,90338000.0,90300000.0,90345000.0,90298000.0,0.3703945,2026-08-18 04:45:00
1787028480000,90300000.0,90350000.0,90350000.0,90296000.0,0.40050381,2026-08-18 04:48:00
1787028660000,90360000.0,90360000.0,90360000.0,90319000.0,0.20739533,2026-08-18 04:51:00
1787028840000,90360000.0,90340000.0,90363000.0,90334000.0,0.21732843,2026-08-18 04:54:00
1787029020000,90341000.0,90373000.0,90373000.0,90338000.0,0.23417346,2026-08-18 04:57:00
1787029200000,90373000.0,90360000.0,90381000.0,90359000.0,0.3598818,2026-08-18 05:00:00
1787029380000,90360000.0,90361000.0,90380000.0,90359000.0,0.11453179,2026-08-18 05:03:00
1787029560000,90361000.0,90390000.0,90391000.0,90359000.0,0.47581546,2026-08-18 05:06:00
1787029740000,90391000.0,90393000.0,90393000.0,90388000.0,1.31122725,2026-08-18 05:09:00
1787029920000,90393000.0,90337000.0,90393000.0,90321000.0,0.41353134,2026-08-18 05:12:00
1787030100000,90338000.0,90351000.0,90388000.0,90337000.0,0.21961959,2026-08-18 05:15:00
1787030280000,90351000.0,90393000.0,90393000.0,90341000.0,0.1750969,2026-08-18 05:18:00
1787030460000,90393000.0,90388000.0,90393000.0,90349000.0,0.43437619,2026-08-18 05:21:00
1787030640000,90388000.0,90393000.0,90393000.0,90388000.0,0.06122834,2026-08-18 05:24:00
1787030820000,90392000.0,90397000.0,90397000.0,90388000.0,1.42519478,2026-08-18 05:27:00
1787031000000,90397000.0,90347000.0,90397000.0,90337000.0,0.33184548,2026-08-18 05:30:00
1787031180000,90347000.0,90380000.0,90382000.0,90330000.0,0.56261744,2026-08-18 05:33:00
1787031360000,90380000.0,90319000.0,90384000.0,90306000.0,0.24208252,2026-08-18 05:36:00
1787031540000,90322000.0,90348000.0,90362000.0,90322000.0,0.39560294,2026-08-18 05:39:00
1787031720000,90342000.0,90390000.0,90400000.0,90342000.0,0.55554544,2026-08-18 05:42:00
1787031900000,90390000.0,90382000.0,90400000.0,90382000.0,0.20487556,2026-08-18 05:45:00
1787032080000,90382000.0,90389000.0,90395000.0,90365000.0,0.00619104,2026-08-18 05:48:00
1787032260000,90365000.0,90331000.0,90385000.0,90322000.0,0.09802643,2026-08-18 05:51:00
1787032440000,90357000.0,90363000.0,90381000.0,90338000.0,0.09579308,2026-08-18 05:54:00
1787032620000,90375000.0,90381000.0,90381000.0,90334000.0,0.3062063,2026-08-18 05:57:00
1787032800000,90368000.0,90329000.0,90381000.0,90329000.0,0.03487929,2026-08-18 06:00:00
